OID_,정비유형,활용유형,위치,Latitude,Longitude,비고,F7,NEAR_FID_hospital,NEAR_DIST_hospital(m),NEAR_FID_school,NEAR_DIST_school(m),NEAR_FID_industry,NEAR_DIST_industry(m)
1888,단순철거,단순철거,경상북도 성주군 성주읍 대황리 1790-2,35.9020644,128.2665868,#######,,33,3186.811437,528,2101.016559,14990,3817.963612
1889,단순철거,단순철거,경상북도 성주군 선남면 성원리 542-0,35.9203811,128.3175588,#######,,33,2330.677189,243,2838.591424,14993,2525.444668
1890,단순철거,단순철거,경상북도 성주군 금수강산면 어은리 531-0,35.9283499,128.1731567,#######,,33,10733.89946,510,4671.654599,15003,10147.12551
1891,단순철거,단순철거,경상북도 성주군 금수강산면 후평리 527-0,35.9377779,128.1560426,#######,,33,12378.03894,510,5656.629583,15026,11661.32792
1892,단순철거,단순철거,경상북도 성주군 대가면 칠봉리 595-0,35.8878317,128.2182222,#######,,33,7658.970695,434,2370.60483,15003,7883.833193
1893,단순철거,단순철거,경상북도 성주군 대가면 옥성리 76-5,35.9113065,128.2358977,#######,,33,5190.258171,434,1257.056016,15003,5088.065368
1894,단순철거,단순철거,경상북도 성주군 대가면 옥성리 260-2,35.9168948,128.2480767,#######,,33,3992.218809,434,2490.517715,15003,3825.963264
1895,단순철거,단순철거,경상북도 성주군 대가면 옥성리 748-1,35.9101194,128.2279599,#######,,33,5918.011335,434,529.156619,15003,5784.991725
1896,단순철거,단순철거,경상북도 성주군 대가면 용흥리 194-0,35.9226272,128.2545178,#######,,33,3368.477421,245,2498.120835,15003,3026.266863
1897,단순철거,단순철거,경상북도 성주군 대가면 용흥리 730-1,35.9248139,128.2422276,#######,,33,4487.205822,434,2519.225734,15003,4008.38382
1898,단순철거,단순철거,경상북도 성주군 대가면 옥화리 646-0,35.8888401,128.1931375,#######,,33,9646.269961,24,2337.763478,15003,9677.126162
1899,단순철거,단순철거,경상북도 성주군 대가면 대천리 202-0,35.8785419,128.1871476,#######,,33,10618.09355,24,1912.271517,15003,10747.90432
1900,단순철거,단순철거,경상북도 성주군 대가면 도남리 168-0,35.9043015,128.181879,#######,,33,10121.38192,24,2476.688547,15003,9881.826722
1901,단순철거,단순철거,경상북도 성주군 벽진면 봉계리 290-5,35.9281902,128.2346512,#######,,33,5204.661657,434,2410.815697,15003,4616.212756
1902,단순철거,단순철거,경상북도 성주군 벽진면 봉계리 542-0,35.9256385,128.2308545,#######,,33,5517.620297,434,2008.542448,15003,4996.326747
1903,단순철거,단순철거,경상북도 성주군 벽진면 용암리 164-0,36.0216017,128.1810909,#######,,58,12218.57722,272,6925.147203,11936,10306.17832
1904,단순철거,단순철거,경상북도 성주군 벽진면 자산리 537-0,35.9756846,128.2084963,#######,,33,9584.252402,692,1672.635996,11791,6457.769539
1905,단순철거,단순철거,경상북도 성주군 벽진면 운정리 120-0,35.9628986,128.2200984,#######,,33,7897.173463,692,685.6111098,11791,5444.075908
1906,단순철거,단순철거,경상북도 성주군 성주읍 경산리 423-0,35.9187788,128.2789723,#######,,33,1219.029918,528,397.5103019,14990,1652.999001
1907,단순철거,단순철거,경상북도 성주군 성주읍 경산리 500-0,35.9149186,128.2821095,#######,,33,1188.180301,561,143.8893847,14990,1912.668745
1908,단순철거,단순철거,경상북도 성주군 성주읍 대황리 1009-0,35.9047902,128.2561366,#######,,33,3753.559096,528,2660.7151,15003,4114.431013
1909,단순철거,단순철거,경상북도 성주군 성주읍 대황리 1744-3,35.9042779,128.2651532,#######,,33,3119.001834,528,2020.176305,14990,3686.7292
1910,단순철거,단순철거,경상북도 성주군 성주읍 성산리 669-51,35.9160714,128.2880413,#######,,33,755.0897686,243,160.6086079,14990,1680.357947
1911,단순철거,단순철거,경상북도 성주군 성주읍 성산리 1854-0,35.8959732,128.2816422,#######,,33,3045.803861,528,2246.628406,14990,3965.623606
1912,단순철거,단순철거,경상북도 성주군 성주읍 금산리 911-0,35.9467383,128.2783239,#######,,33,2989.864619,245,1019.948978,15016,782.4934651
1913,단순철거,단순철거,경상북도 성주군 성주읍 용산리 759-0,35.9350253,128.259541,#######,,33,3246.412889,245,1408.053403,15004,2344.063251
1914,단순철거,단순철거,경상북도 성주군 선남면 용신리 508-0,35.9144876,128.3930649,#######,,132,2124.530188,264,2247.499206,360,2430.753993
1915,단순철거,단순철거,경상북도 성주군 선남면 동암리 559-5,35.8938314,128.3472534,#######,,12,1612.147199,144,1476.814872,14993,6443.3848
1916,단순철거,단순철거,경상북도 성주군 선남면 성원리 625-0,35.9217704,128.3167022,#######,,33,2245.537357,243,2789.022696,14993,2381.590066
1917,단순철거,단순철거,경상북도 성주군 선남면 문방리 525-0,35.9374809,128.3516286,#######,,100,5416.868186,144,3431.206532,6592,4407.020086
1918,단순철거,단순철거,경상북도 성주군 선남면 유서리 19-1,35.8851069,128.3499725,#######,,12,657.9389024,855,1289.311126,14993,7288.284832
1919,단순철거,단순철거,경상북도 성주군 선남면 명포리 352-0,35.8808288,128.3206591,#######,,12,3083.40326,855,3973.23923,14992,6166.527306
1920,단순철거,단순철거,경상북도 성주군 선남면 장학리 205-0,35.8865358,128.3039762,#######,,33,4100.316291,243,3703.362457,14992,5081.874611
1921,단순철거,단순철거,경상북도 성주군 용암면 본리리 169-14,35.837586,128.3237418,#######,,12,5543.341026,788,935.4263031,13868,7644.052126
1922,단순철거,단순철거,경상북도 성주군 용암면 본리리 186-1,35.8367693,128.3233299,#######,,12,5640.366421,788,947.8950455,13868,7591.443868
1923,단순철거,단순철거,경상북도 성주군 용암면 상언리 314-0,35.8477018,128.3377773,#######,,12,3968.274443,613,292.1339377,8113,7046.008843
1924,단순철거,단순철거,경상북도 성주군 용암면 용정리 291-9,35.8345818,128.3373224,#######,,12,5352.434437,613,1188.495819,7274,6656.056476
1925,단순철거,단순철거,경상북도 성주군 용암면 운산리 384-0,35.8585908,128.3395445,#######,,12,2810.752209,613,1485.305227,7614,7296.369468
1926,단순철거,단순철거,경상북도 성주군 용암면 문명리 366-0,35.87323,128.3603424,#######,,12,965.2452391,855,1442.404594,7614,6555.235277
1927,단순철거,단순철거,경상북도 성주군 용암면 대봉리 357-0,35.8436913,128.2882214,#######,,12,7280.76675,788,2387.615972,14990,9710.362153
1928,단순철거,단순철거,경상북도 칠곡군 석적읍 포남리 994-0,36.0420482,128.4206076,#######,,28,5020.411423,197,2793.15462,1038,3629.545544
1929,단순철거,단순철거,경상북도 칠곡군 왜관읍 석전리 443-22,36.0038151,128.4114027,#######,,127,1233.295026,69,206.5716558,1068,1673.184624
1930,단순철거,단순철거,경상북도 칠곡군 약목면 복성리 167-2,36.0362744,128.3617944,#######,,128,4197.895471,165,157.4731526,7581,5740.911659
1931,단순철거,단순철거,경상북도 칠곡군 약목면 남계리 109-3,36.0309992,128.3657801,#######,,128,3512.23833,247,516.6734797,7691,5801.140161
1932,단순철거,단순철거,경상북도 칠곡군 왜관읍 왜관리 218-80,35.9897117,128.4006735,#######,,127,718.670701,571,426.3865604,2615,2599.679408
1933,단순철거,단순철거,경상북도 칠곡군 왜관읍 삼청리 94-9,35.9878184,128.4316299,#######,,127,2870.713822,185,825.061569,1836,1670.778501
1934,단순철거,단순철거,경상북도 칠곡군 가산면 다부리 824-2,36.0344485,128.5146588,#######,,41,8325.112917,80,1286.002776,1122,7874.983223
1935,단순철거,단순철거,경상북도 칠곡군 약목면 덕산리 632-2,36.0458163,128.3911884,#######,,128,4797.034847,197,2411.216891,1266,3830.816979
1936,단순철거,단순철거,경상북도 칠곡군 기산면 행정리 317-9,35.9670294,128.3765126,#######,,127,3940.272028,823,2033.271864,6592,1074.586594
1937,단순철거,단순철거,경상북도 칠곡군 왜관읍 왜관리 184-12,35.9962726,128.401014,#######,,127,45.63552603,83,521.2304374,1067,2839.630404
1938,단순철거,단순철거,경상북도 칠곡군 왜관읍 왜관리 1025-0,35.9759272,128.4028491,#######,,127,2247.930638,922,1054.838958,2615,1219.573294
1939,단순철거,단순철거,경상북도 칠곡군 북삼읍 숭오리 711-0,36.0554045,128.310645,#######,,78,6881.289545,772,386.7727708,7360,6724.134409
1940,단순철거,단순철거,경상북도 칠곡군 왜관읍 석전리 466-12,36.0044595,128.4101985,#######,,127,1210.59937,69,174.8449599,1068,1762.666751
1941,단순철거,단순철거,경상북도 칠곡군 왜관읍 석전리 763-1,35.9994027,128.401832,#######,,127,361.9563565,83,406.36584,1068,2644.686208
1942,단순철거,단순철거,경상북도 칠곡군 북삼읍 인평리 61-4,36.0716521,128.3434969,#######,,78,4572.502853,357,197.7327468,7360,3259.803448
1943,단순철거,단순철거,경상북도 칠곡군 석적읍 성곡리 442-0,36.0679922,128.4459683,#######,,28,2502.861202,111,2561.788181,1179,3480.665338
1944,단순철거,단순철거,경상북도 칠곡군 석적읍 포남리 477-3,36.0529647,128.4151029,#######,,28,3975.102895,197,1500.084763,1269,2968.616863
1945,단순철거,단순철거,경상북도 칠곡군 석적읍 망정리 764-0,36.0405512,128.4430855,#######,,28,5239.312257,55,4200.481541,1122,3480.550425
1946,단순철거,단순철거,경상북도 칠곡군 지천면 용산리 380-4,35.9007608,128.4926687,#######,,15,7734.898197,248,762.4138786,1967,3081.916144
1947,단순철거,단순철거,경상북도 칠곡군 동명면 구덕리 227-1,35.9818148,128.5736938,#######,,51,2912.754374,667,1828.198318,1290,7837.683192
1948,단순철거,단순철거,경상북도 칠곡군 가산면 석우리 542-0,36.1032875,128.5443559,#######,,8,6849.933745,162,2703.293488,1383,11383.45318
1949,단순철거,단순철거,경상북도 칠곡군 가산면 석우리 923-0,36.1019307,128.5394478,#######,,8,6568.271164,162,2527.81224,1383,10956.77422
1950,단순철거,단순철거,경상북도 칠곡군 약목면 복성리 468-5,36.0436051,128.3407287,#######,,128,5956.469631,165,1997.968822,7360,5750.815281
1951,단순철거,단순철거,경상북도 칠곡군 약목면 복성리 1055-0,36.0331505,128.3630036,#######,,128,3841.694633,247,224.7381224,7581,6045.854854
1952,단순철거,단순철거,경상북도 칠곡군 약목면 동안리 516-8,36.0360864,128.3675595,#######,,128,3957.81259,165,646.30222,7581,5636.117572
1953,단순철거,단순철거,경상북도 칠곡군 약목면 남계리 1019-3,36.0232155,128.3515058,#######,,128,3685.365914,247,1345.866759,7675,5142.849227
1954,단순철거,단순철거,경상북도 칠곡군 왜관읍 왜관리 281-72,35.98833,128.3973395,#######,,127,945.7054627,428,246.8499516,2615,2608.332664
1955,단순철거,단순철거,경상북도 칠곡군 왜관읍 왜관리 780-21,35.9837598,128.396515,#######,,127,1446.926379,919,159.6906213,2615,2243.656042
1956,단순철거,단순철거,경상북도 칠곡군 동명면 봉암리 446-0,35.9748268,128.5464473,#######,,51,5398.4052,110,1177.398193,10769,8310.911789
1957,단순철거,단순철거,경상북도 울진군 근남면 노음리 55-3,36.9529292,129.3952836,#######,,76,4600.187958,740,721.2097434,770,6811.5915
1958,단순철거,단순철거,경상북도 울진군 근남면 수곡리 403-1,36.9562243,129.3573266,#######,,76,6203.353934,740,3072.71903,467,7451.921853
1959,단순철거,단순철거,경상북도 울진군 근남면 산포리 824-25,36.951295,129.4073162,#######,,76,4593.202238,740,1621.212882,770,7015.125559
1960,단순철거,단순철거,경상북도 울진군 기성면 사동리 463-1,36.8284027,129.4381364,#######,,38,16566.69079,716,3532.237809,5068,10369.8013
1961,단순철거,단순철거,경상북도 울진군 기성면 구산리 219-0,36.7609736,129.4694234,#######,,38,9561.870959,496,2053.318964,5068,4017.972921
1962,단순철거,단순철거,경상북도 울진군 기성면 봉산리 78-1,36.7757947,129.4645233,#######,,38,11026.25689,715,2727.641474,5068,5106.835391
1963,단순철거,단순철거,경상북도 울진군 온정면 조금리 643-0,36.6779875,129.3339929,#######,,38,9109.29111,714,5389.025837,7074,11070.87174
1964,단순철거,단순철거,경상북도 울진군 북면 주인리 327-0,37.0911955,129.3394404,#######,,76,12629.80203,391,1714.639556,10847,6296.037044
1965,단순철거,단순철거,경상북도 울진군 북면 덕구리 595-17,37.0780293,129.2867912,#######,,76,14513.09419,625,5216.923397,10847,10376.56282
1966,단순철거,단순철거,경상북도 울진군 북면 부구리 563-3,37.1021507,129.3621397,#######,,76,12894.42,391,643.014456,10847,5444.542399
1967,단순철거,단순철거,경상북도 울진군 온정면 선구리 570-0,36.7521405,129.3377697,#######,,38,11933.65971,656,2951.872888,7074,9136.121838
1968,단순철거,단순철거,경상북도 울진군 죽변면 화성리 984-0,37.0566781,129.3742201,#######,,76,7802.619517,429,4298.074269,10847,2670.269644
1969,단순철거,단순철거,경상북도 울진군 후포면 금음리 166-1,36.6677709,129.4338967,#######,,38,1282.540061,517,1588.792556,7375,7082.031945
1970,단순철거,단순철거,경상북도 울진군 매화면 금매리 799-1,36.9386134,129.376157,#######,,76,6717.107537,740,2627.652013,770,8647.346289
1971,단순철거,단순철거,경상북도 울진군 매화면 기양리 1566-0,36.888382,129.3611906,#######,,76,12368.12483,120,3191.412921,770,14382.13948
1972,단순철거,단순철거,경상북도 울진군 울진읍 명도리 536-0,37.0315956,129.3771372,#######,,76,5235.365867,531,4510.457221,769,2481.932632
1973,단순철거,단순철거,경상북도 울진군 울진읍 명도리 609-4,37.0333057,129.3742659,#######,,76,5537.087806,625,4695.24897,769,2799.856449
1974,단순철거,단순철거,경상북도 울진군 울진읍 명도리 664-0,37.0349843,129.3753152,#######,,76,5638.275346,625,4758.964596,769,2854.054896
1975,단순철거,단순철거,경상북도 울진군 울진읍 고성리 703-0,37.0036103,129.3824773,#######,,76,2753.569372,531,1842.698786,764,1843.812798
1976,단순철거,단순철거,경상북도 울진군 울진읍 정림리 154-0,37.0383767,129.3527484,#######,,76,7210.433599,625,2720.030506,765,4673.476199
1977,단순철거,단순철거,경상북도 울진군 울진읍 정림리 560-0,37.0256714,129.3499873,#######,,76,6497.466999,625,2972.19935,765,4332.372488
1978,단순철거,단순철거,경상북도 울진군 울진읍 신림리 519-2,37.0031252,129.343265,#######,,76,6073.032923,625,4565.663305,765,4994.581592
1979,단순철거,단순철거,경상북도 울진군 울진읍 대흥리 93-0,36.9706136,129.3205705,#######,,76,8347.217864,740,6470.454985,764,8439.461505
1980,단순철거,단순철거,경상북도 울진군 울진읍 호월리 215-0,37.0117963,129.3791732,#######,,76,3488.470825,531,2622.205558,765,1655.287311
1981,단순철거,단순철거,경상북도 울진군 울진읍 호월리 472-2,37.015253,129.3738043,#######,,76,4101.464394,531,3233.722192,765,2072.691152
1982,단순철거,단순철거,경상북도 울진군 평해읍 평해리 909-2,36.7281932,129.4424621,#######,,38,5470.519212,157,91.94543314,7375,457.5542556
1983,단순철거,단순철거,경상북도 울진군 평해읍 평해리 926-2,36.7282068,129.4396968,#######,,38,5450.790934,157,302.7232743,7375,357.3730415
1984,단순철거,단순철거,경상북도 울진군 평해읍 평해리 1007-1,36.7288161,129.4401103,#######,,38,5520.748623,157,255.6246079,7375,297.5059974
1985,단순철거,단순철거,경상북도 울진군 온정면 금천리 477-0,36.7109888,129.3692384,#######,,38,6921.477697,714,2621.859495,7074,6552.142398
